r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win,id
74,105,129,58,21,86,49,67,26,47,True,7571219029
47,85,105,49,10,45,41,65,19,99,True,7571166974
22,137,123,46,20,105,96,48,126,26,True,7571094316
67,123,98,35,72,26,137,15,93,83,False,7571037393
137,73,123,59,26,10,20,106,88,96,False,7569657152
105,136,21,10,128,46,106,123,83,49,False,7569583987
129,85,21,74,128,25,20,110,112,137,False,7569278782
39,88,110,20,10,123,65,28,19,93,True,7568315202
98,83,86,21,123,93,106,40,7,49,True,7568067839
47,14,19,114,95,46,26,74,80,41,False,7568009604
63,74,79,85,98,10,58,68,57,17,True,7567959109
114,79,123,106,1,98,57,56,20,73,True,7567897173
123,21,120,70,29,106,14,66,49,89,True,7567843247
91,105,39,28,1,95,20,82,65,97,True,7567786793
129,56,110,12,138,58,97,10,88,13,True,7567713414
123,40,113,114,14,55,88,20,41,48,False,7567624397
49,47,1,51,20,104,106,41,105,14,True,7567595443
29,100,48,123,39,90,105,64,88,8,True,7567528137
69,20,21,136,113,65,70,74,28,86,True,7566299555
93,120,105,69,26,1,20,90,96,86,True,7566190290
1,98,33,105,7,47,41,19,114,26,True,7566095860
41,112,55,105,22,61,26,93,20,38,True,7565995805
96,56,114,78,25,17,129,90,123,10,False,7565933027
88,90,61,108,26,114,45,80,106,20,False,7565883287
21,37,129,39,10,25,114,14,41,20,True,7565826059
95,45,20,126,129,41,32,135,123,22,False,7565764481
95,20,64,123,71,39,26,66,97,114,False,7564867350
72,21,96,12,120,106,102,101,62,20,True,7564794444
17,70,19,31,43,15,66,49,128,98,True,7564737776
33,14,121,49,43,21,112,28,26,57,True,7564710511
98,5,17,95,86,74,67,33,72,14,False,7564668673
26,113,123,112,48,97,20,66,93,106,False,7564618519
21,51,20,93,76,96,26,106,19,10,True,7564543515
93,45,83,106,96,48,19,13,91,97,True,7564482813
128,123,14,111,72,114,41,105,26,46,True,7564402925
48,106,123,26,60,39,33,79,95,96,True,7564339643
45,123,13,70,29,97,12,55,112,33,True,7563650879
123,137,25,39,94,21,9,19,67,43,False,7563373023
105,19,70,33,106,123,83,95,80,29,False,7563327359
20,48,129,26,38,106,66,41,65,69,False,7563286074
46,112,47,76,88,98,19,21,62,113,True,7563203130
65,12,91,15,69,21,86,57,85,94,True,7563128592
13,105,57,15,62,69,22,19,20,120,True,7563063165
100,29,20,94,90,120,69,83,123,48,True,7563008093
65,15,33,13,45,12,96,137,31,19,False,7562931162
29,31,70,106,113,71,123,21,66,1,True,7560149793
74,19,82,112,105,29,110,80,121,8,False,7559108380
112,74,71,37,44,39,88,93,43,20,True,7559046552
93,112,53,57,23,19,128,13,83,48,True,7559004908
19,33,56,90,47,14,41,74,121,65,False,7557748034
137,20,73,26,106,19,74,27,85,1,True,7557479599
41,43,74,88,123,17,40,7,63,31,True,7557419579
26,66,17,93,112,98,106,45,20,12,True,7557327496
10,14,121,16,136,112,19,3,59,6,False,7557260693
106,121,72,93,29,67,111,56,62,13,True,7557177222
1,26,83,13,14,111,91,74,136,10,False,7557124543
123,105,13,97,82,98,83,45,39,1,True,7557076410
1,72,45,96,106,41,69,88,14,25,True,7557023720
120,20,105,70,97,46,75,98,106,58,True,7556943432
112,88,106,136,48,45,113,61,19,93,False,7556904765
93,92,38,98,53,10,83,128,29,22,True,7556072234
61,86,25,46,27,120,26,97,67,20,False,7555546098
41,26,20,98,106,71,113,112,48,21,False,7555469651
21,88,66,113,96,53,123,43,126,1,False,7555390243
105,1,106,29,112,120,68,3,93,58,False,7555307387
86,2,70,76,66,114,62,99,98,53,False,7555229347
112,41,69,121,19,94,106,66,49,53,False,7554317754
1,39,83,19,69,94,55,123,64,88,False,7554271365
74,85,3,78,95,80,83,10,86,23,True,7554226741
68,29,25,21,72,100,41,129,106,33,False,7554166886
68,100,13,129,1,19,74,20,21,95,False,7554108886
11,19,58,33,72,25,26,45,22,98,False,7554059418
105,62,40,17,8,14,106,83,20,10,True,7554000764
14,26,83,106,10,65,70,112,48,58,True,7553958462
14,35,27,68,19,41,123,29,120,65,False,7553863272
6,72,47,74,83,26,106,105,62,93,True,7552890217
41,23,53,11,84,21,55,19,25,73,True,7552795591
43,113,1,40,19,45,63,69,123,11,True,7552742629
66,96,41,112,90,106,91,14,136,26,True,7552696426
112,74,45,1,123,21,20,23,63,105,False,7552544236
48,111,26,69,106,93,83,120,112,119,True,7552488772
65,1,39,29,123,84,104,12,31,69,False,7552423183
98,105,17,53,48,25,20,55,69,67,True,7551536370
19,45,62,8,121,93,59,66,105,29,True,7551496144
129,110,20,10,113,86,65,93,25,96,False,7551454392
69,68,72,82,70,65,26,59,15,95,True,7551403976
88,14,68,129,48,1,114,66,110,126,True,7551348242
67,120,37,69,123,126,83,29,45,15,True,7551260834
10,77,106,123,129,21,3,45,102,47,False,7551179054
19,86,12,53,69,15,26,96,123,39,False,7550330987
69,123,28,82,128,25,26,98,76,96,True,7550140131
51,60,6,123,106,45,92,48,129,27,False,7550084119
17,10,83,14,65,25,61,136,40,112,False,7550032804
78,93,29,58,86,80,37,64,82,63,True,7549986197
73,45,90,123,2,20,66,113,100,56,False,7549929739
70,62,25,129,20,74,26,102,7,41,False,7549868656
78,86,87,43,48,13,26,28,5,93,False,7549775629
1,105,7,98,78,106,5,80,136,14,True,7549701748
56,69,20,106,46,66,26,48,129,25,True,7549631064
66,120,78,41,65,29,106,123,82,26,False,7548679550
96,63,47,60,10,106,45,19,21,41,True,7548603872
25,43,19,83,32,89,69,80,105,121,False,7548531159
56,80,65,105,69,20,15,43,21,53,False,7548468915
48,69,74,14,20,19,112,106,32,37,False,7548401266
41,74,135,53,26,65,20,121,32,69,False,7548291280
53,87,80,106,1,69,15,123,113,112,False,7548164809
97,83,114,106,39,98,100,47,105,138,True,7548068536
30,69,106,56,1,114,20,137,51,93,False,7547206200
21,10,20,40,126,95,121,74,33,19,True,7547163645
9,1,27,69,106,79,26,90,44,28,True,7547017830
1,23,33,20,96,98,26,123,17,48,False,7546983336
123,21,106,10,105,40,73,76,128,114,True,7546900010
3,105,21,41,97,119,13,48,82,62,False,7546833465
93,112,123,47,96,97,53,40,74,10,False,7546770265
10,65,129,69,53,41,34,37,97,45,False,7546671671
8,121,120,21,62,13,93,86,88,135,False,7546616366
20,61,47,82,46,19,27,33,72,41,True,7546549717
11,112,69,98,41,76,21,31,110,29,True,7546470364
90,93,113,92,51,19,26,1,53,120,True,7546410907
136,26,53,10,76,137,96,110,46,21,True,7546328577
71,26,90,42,28,69,103,121,41,86,True,7545134605
74,123,53,8,129,62,26,69,21,138,False,7545053132
59,47,66,14,10,98,7,8,106,112,True,7545000698
7,21,112,58,123,100,67,104,68,90,False,7544944551
58,21,100,95,15,41,27,69,13,19,True,7544884300
56,113,45,100,69,53,33,106,10,129,False,7544793328
58,106,46,69,21,129,32,94,66,105,True,7544753014
52,56,57,58,10,126,26,86,93,98,True,7544685769
26,113,129,110,69,106,71,14,123,12,True,7544593551
48,106,58,45,60,95,92,20,129,123,False,7543905567
66,21,93,69,86,55,113,114,123,57,True,7543878882
10,66,86,60,90,19,43,74,56,48,True,7543652291
58,120,20,15,1,102,45,82,10,138,False,7543622719
120,112,41,106,58,32,20,26,23,48,True,7543594334
88,112,21,9,20,73,120,93,80,26,True,7543512738
123,46,68,41,129,20,39,7,12,19,False,7543444477
79,53,46,137,21,93,83,88,69,40,True,7543352477
8,43,19,58,74,90,110,98,73,27,True,7543288437
97,48,113,62,112,69,93,98,110,105,False,7543237618
41,21,96,105,103,97,86,33,106,48,False,7543131235
70,80,92,65,119,25,26,14,69,11,True,7540528080
65,20,129,113,10,105,97,95,58,120,False,7540441052
1,105,112,77,120,90,69,89,123,58,False,7540362259
82,3,21,48,15,41,110,69,86,74,False,7540302951
19,86,121,93,33,89,80,112,45,14,False,7540206260
3,93,26,71,33,114,20,13,48,31,True,7540166158
48,45,19,56,98,70,138,26,80,15,True,7539574161
83,41,98,19,74,97,123,3,67,112,True,7539546115
71,72,121,25,102,126,9,10,83,20,False,7539291596
128,8,65,98,105,114,14,76,123,110,True,7539244733
114,136,58,25,55,53,26,41,69,97,False,7539215476
66,97,105,74,41,114,83,112,19,48,True,7539123907
93,25,105,60,91,26,19,21,92,41,False,7539087201
110,129,17,26,48,8,121,39,20,100,False,7539021836
49,85,19,14,21,106,80,92,53,86,False,7538967962
82,66,76,27,15,21,105,112,45,69,False,7538910081
41,47,19,33,25,129,106,31,123,109,True,7538829107
98,105,74,65,48,46,112,25,91,71,True,7538193148
123,83,96,18,106,25,104,47,136,101,True,7534341129
70,66,25,83,21,137,84,112,53,41,False,7534252561
97,66,112,12,98,65,72,54,123,76,True,7534144800
69,19,100,41,90,106,62,36,86,48,True,7534041489
47,27,71,28,25,106,33,65,20,109,False,7533961132
71,53,82,86,94,14,66,27,114,113,False,7533908416
106,21,53,56,88,41,79,66,112,76,True,7533811445
10,50,78,98,14,102,101,71,82,106,False,7531241723
56,21,113,14,17,123,65,46,97,135,True,7531190259
69,40,112,19,73,113,66,26,102,90,False,7531105364
20,100,25,21,17,13,79,40,129,114,True,7531015558
98,100,83,10,135,25,20,96,89,14,True,7530962327
40,55,21,41,19,42,123,93,26,120,True,7529965182
98,90,93,58,62,76,104,66,15,136,True,7529936940
10,23,69,106,111,76,86,25,5,97,False,7529888196
90,13,65,20,41,106,98,72,123,93,True,7529826320
62,20,47,19,41,88,98,66,106,10,True,7529764974
88,66,69,25,72,14,110,121,106,21,False,7529701247
12,43,62,55,106,33,26,20,10,13,True,7529629459
41,20,126,55,62,73,31,137,121,136,True,7529561019
15,20,120,93,91,10,69,75,40,106,True,7529502993
86,3,43,4,22,93,72,31,61,25,True,7529428265
47,100,112,76,63,25,58,67,114,20,True,7528462577
69,74,48,123,26,60,100,58,21,56,True,7528425047
14,106,97,94,86,69,66,137,53,48,False,7528380645
69,15,3,123,98,21,26,106,96,74,True,7528342356
5,19,43,49,10,83,20,90,25,69,True,7528265640
46,112,83,29,48,14,22,88,33,26,True,7528193614
14,26,9,97,106,25,100,21,83,49,True,7528134729
1,26,129,43,66,41,14,106,5,90,False,7528071524
136,104,21,109,83,92,36,113,123,8,False,7528013148
126,83,41,71,47,21,98,51,66,43,False,7527945893
119,90,41,111,77,106,51,43,48,91,False,7527244012
25,71,12,21,98,53,1,88,22,100,True,7527199903
82,40,97,9,86,33,34,105,19,63,False,7527173138
106,83,45,80,67,26,71,12,33,49,True,7526903385
74,100,91,15,29,63,98,112,47,25,True,7526853928
74,65,19,112,48,43,102,71,44,3,True,7526681286
70,86,79,113,98,82,138,60,19,91,False,7526629723
1,112,22,71,136,3,106,10,137,123,False,7526564657
10,20,69,65,13,41,121,83,112,98,True,7526446755
23,97,41,112,47,123,40,46,93,102,False,7526356029
90,53,43,88,41,63,136,48,40,69,True,7526277551
47,26,67,106,112,21,114,53,137,27,True,7525326739
102,106,53,6,26,105,19,3,21,47,True,7525131670
10,119,88,20,126,97,112,12,77,72,False,7525077395
106,19,2,114,65,72,83,48,38,21,True,7524935639
113,28,31,21,26,95,51,112,11,114,True,7524859129
21,53,121,78,93,48,114,47,9,5,True,7524805394
7,121,39,43,93,6,20,28,86,79,True,7524737200
106,19,123,102,8,13,98,26,20,10,True,7524647275
45,74,71,41,33,20,26,44,19,98,True,7524555189
65,88,85,137,94,54,20,123,69,74,True,7524454361
41,112,66,88,25,7,56,45,70,43,False,7523243286
45,13,14,47,1,51,82,38,112,109,False,7523206082
88,13,35,66,46,95,25,62,97,123,True,7523117639
14,20,71,1,15,26,83,114,17,129,True,7523003870
106,22,23,5,70,100,33,1,69,98,True,7522944138
70,59,19,31,92,14,20,86,1,34,False,7522857966
21,34,25,83,14,67,74,26,100,27,True,7522776308
82,20,100,98,35,76,53,11,65,95,False,7521678387
85,123,106,82,14,97,88,55,111,21,True,7521630311
43,56,45,10,114,63,64,120,88,98,False,7521562068
74,114,72,3,38,70,119,14,64,45,False,7521499639
68,102,44,106,112,45,38,72,123,48,True,7521437675
76,69,44,72,53,14,123,45,82,10,False,7521380744
98,105,71,44,76,57,63,21,20,8,True,7521310992
17,26,48,102,90,6,14,53,86,112,False,7521247792
8,101,31,2,88,112,5,62,48,21,True,7520082991
27,69,106,85,1,32,66,22,50,98,False,7520030468
30,45,14,80,10,83,39,53,98,25,True,7519959296
10,137,61,33,21,41,100,27,71,106,True,7519891449
46,83,102,4,14,114,88,111,86,98,False,7519839440
67,121,78,45,97,88,26,106,1,75,True,7519777677
43,5,97,123,6,129,100,75,65,48,True,7519724108
41,86,47,110,61,78,66,48,90,128,False,7519637429
65,13,1,96,20,95,43,90,106,66,False,7519566414
106,20,71,92,1,27,57,97,68,21,True,7518467716
19,66,8,23,43,109,7,30,123,82,False,7518398993
77,62,48,123,136,96,22,5,9,21,True,7518351307
88,83,72,25,96,65,21,111,54,71,False,7518282254
44,75,102,90,45,113,19,3,21,1,True,7518154156
45,83,56,82,88,93,19,13,112,85,True,7518096369
110,20,102,13,32,51,112,82,25,83,True,7518010469
114,27,128,71,102,72,19,53,55,10,False,7516956344
13,72,20,91,18,21,25,86,12,100,True,7516903990
21,111,97,29,9,98,14,45,8,43,True,7516859416
105,137,17,83,10,21,20,14,91,70,True,7516822540
28,33,100,25,43,53,104,1,106,85,False,7516772407
86,106,111,73,43,21,25,19,110,33,False,7516714160
100,40,94,43,56,12,137,14,27,66,False,7516631912
97,45,72,107,12,71,42,19,123,41,False,7516548106
20,126,69,94,123,12,13,129,66,86,False,7516494988
73,83,53,106,92,19,27,48,66,114,False,7516449493
32,121,66,43,41,45,100,25,112,48,False,7515197281
53,71,110,136,89,13,20,41,100,28,True,7515142911
98,83,41,86,20,65,78,89,63,19,True,7515095627
65,72,68,97,67,46,14,112,43,13,False,7515016026
114,5,100,21,7,48,58,104,91,82,True,7514944790
6,72,137,45,49,25,83,65,15,114,False,7514892905
13,91,3,97,10,41,43,5,9,74,False,7513930486
1,26,45,14,86,136,137,5,19,15,True,7513840367
98,64,112,53,48,107,101,129,66,1,True,7513802661
93,31,137,106,112,22,27,78,20,10,True,7513739556
107,5,98,8,114,48,97,71,58,22,False,7513686111
80,3,65,109,10,1,79,5,25,69,False,7513607016
13,121,80,62,1,38,72,28,79,82,False,7513565465
76,123,109,74,80,137,43,7,10,71,False,7513461293
1,27,106,5,29,110,71,136,41,69,False,7513386712
72,136,67,22,45,32,13,68,15,7,True,7513309793
89,86,136,76,20,70,82,100,53,33,True,7512227568
97,106,1,75,91,95,86,98,90,5,True,7512175338
74,129,66,65,1,82,102,119,45,94,False,7512115376
10,85,51,136,3,92,123,71,41,43,True,7512059386
58,14,19,47,57,93,65,105,5,104,False,7511985672
112,41,138,55,72,48,76,53,92,20,False,7511932347
82,3,38,123,25,41,39,21,19,110,False,7511864317
10,16,66,112,72,1,31,56,86,98,False,7511762344
94,55,26,113,88,1,64,129,137,19,False,7511681026
83,27,98,94,104,93,86,120,20,62,True,7511635738
120,36,102,53,94,11,105,19,106,92,False,7510527304
26,14,114,105,106,92,69,119,37,1,False,7510458510
83,136,21,10,90,41,47,66,13,71,True,7510421806
32,19,14,66,112,48,102,53,22,65,False,7510365137
112,93,126,20,83,10,100,7,71,56,False,7510303347
57,100,27,126,43,5,74,21,70,2,True,7510241679
100,25,28,65,105,95,19,97,5,86,False,7510188221
58,71,47,48,90,19,8,43,112,121,True,7510149132
67,53,91,28,52,6,26,25,64,69,True,7510076629
32,112,53,13,69,137,110,55,10,62,True,7510016372
96,86,136,85,106,128,45,82,47,71,True,7508963658
41,45,19,59,128,21,71,129,39,72,True,7508913459
12,40,29,7,58,48,129,83,112,47,False,7508849091
106,10,26,14,53,33,91,123,70,23,True,7508781958
95,123,98,62,14,20,136,5,82,21,True,7508723124
138,103,121,19,14,98,55,5,93,105,True,7508666360
21,11,86,9,60,7,26,41,92,106,False,7508582336
41,80,45,90,88,92,97,110,48,72,False,7508514833
43,66,11,60,70,14,46,10,121,51,False,7508463882
43,19,121,21,8,25,20,106,58,114,True,7507609107
100,83,33,41,98,46,97,102,26,79,True,7507567408
106,58,72,136,65,60,39,9,26,59,False,7507516096
63,102,106,27,56,26,20,76,129,77,False,7507473200
19,47,77,65,68,89,51,76,129,101,False,7507424077
46,54,72,74,77,10,26,100,65,88,False,7507386146
21,71,53,19,67,14,79,94,137,26,False,7507312880
129,51,63,36,45,25,50,136,39,43,False,7507232745
69,83,92,66,70,94,13,27,14,137,False,7507164219
41,69,76,119,121,31,72,32,88,98,True,7507085390
21,5,102,86,72,94,83,97,129,26,True,7506160445
28,71,102,21,121,53,43,119,74,41,False,7506115574
110,102,59,91,67,21,53,71,43,25,False,7506047030
19,9,100,129,6,22,79,28,3,10,False,7505994913
28,105,83,46,14,79,106,26,102,44,True,7505960663
90,41,100,33,121,66,79,71,76,94,True,7505878446
28,47,121,54,45,91,128,71,120,72,False,7505836561
14,98,53,89,25,17,100,28,102,66,False,7505786017
66,64,25,88,49,86,114,71,46,137,True,7505719210
120,5,69,112,10,66,138,47,73,74,True,7505628389
48,29,26,74,102,138,100,123,90,106,False,7505572670
54,85,86,76,98,83,20,129,14,45,True,7504555263
15,137,46,14,3,25,120,79,86,71,False,7504499999
41,47,76,68,86,53,92,66,100,48,True,7504420250
1,43,40,19,106,93,56,20,21,33,False,7504364484
28,21,46,100,110,58,57,137,83,25,False,7504316280
21,105,100,81,22,20,26,106,137,25,False,7504256726
39,79,111,71,63,65,100,80,48,136,False,7504191598
48,121,111,136,39,1,46,62,40,88,True,7504131601
14,53,98,17,42,86,74,83,21,96,False,7504066640
58,54,25,65,72,62,31,13,21,102,True,7503975052
129,5,26,1,38,100,87,21,93,74,True,7502961989
48,137,17,83,45,53,82,93,19,55,False,7502916305
21,93,71,47,98,80,26,89,123,19,True,7502874962
109,74,20,86,110,83,28,26,48,136,False,7502835567
89,76,86,53,104,95,126,40,107,92,True,7502785334
1,96,19,65,121,70,98,66,123,14,False,7502747216
10,31,136,98,74,65,53,70,56,96,True,7502689522
38,74,71,45,41,13,100,135,53,25,False,7502632053
96,44,128,100,65,17,137,91,105,48,False,7502580277
74,121,114,43,32,100,66,28,25,33,False,7502522404
10,105,19,65,52,74,92,121,70,71,False,7502448552
105,69,113,66,41,112,26,98,102,25,False,7502371694
65,86,93,5,17,119,123,13,98,8,False,7502288884
41,43,13,86,58,77,129,45,74,30,True,7502217946
21,26,58,6,19,74,45,48,123,106,False,7502140712
58,98,35,48,19,41,100,135,75,47,True,7501009863
53,100,71,1,47,44,26,135,76,66,False,7500943843
44,58,91,65,102,43,3,114,1,17,False,7500902420
94,68,102,45,19,98,65,46,1,53,True,7500845525
48,43,86,65,26,6,72,14,98,19,True,7500774736
70,19,98,53,72,97,26,121,8,71,True,7500684635
86,111,19,14,41,61,72,17,58,18,True,7500624832
1,66,49,126,45,23,105,10,98,21,False,7609908727
73,5,119,120,104,1,20,78,59,45,True,7609878532
105,25,129,73,20,23,93,120,65,121,True,7609845646
59,9,110,29,19,49,93,39,13,45,True,7609813088
112,41,26,13,66,73,37,137,119,22,True,7609776591
19,123,41,21,79,9,55,136,112,63,True,7608477953
49,52,72,106,105,121,104,74,54,53,True,7608437365
76,123,49,78,25,33,102,94,74,50,True,7608398627
52,48,136,27,78,17,2,93,26,9,True,7608369688
15,7,93,20,83,123,67,29,136,91,True,7608320910
114,41,21,112,14,10,57,22,26,100,False,7607916648
78,58,95,39,53,45,73,9,89,13,True,7606730200
52,138,5,69,20,94,74,119,26,98,True,7606653014
19,49,102,86,123,29,41,15,105,26,False,7606594884
62,14,97,21,1,15,13,85,72,129,True,7606560124
93,96,91,7,120,49,110,136,10,79,True,7606514135
99,123,5,23,109,41,26,53,137,82,False,7606460162
97,121,86,120,41,58,18,113,49,5,True,7602522790
5,86,129,6,49,41,123,29,13,26,False,7602349211
1,136,114,98,79,63,119,13,112,57,True,7602306251
98,112,94,41,14,25,49,102,93,105,False,7602282240
33,69,106,53,1,93,26,28,55,30,False,7602081995
138,69,21,88,35,26,71,14,47,82,True,7600614212
7,41,102,49,53,39,129,26,64,93,False,7600570469
21,123,102,19,93,69,126,20,15,14,True,7600549850
93,69,26,53,86,45,17,62,97,1,False,7600516990
62,49,41,65,86,101,98,21,102,45,False,7599168759
26,88,93,96,20,63,114,21,65,85,False,7599123268
1,78,21,26,106,110,97,41,10,22,True,7598940448
129,94,87,90,121,69,73,86,25,112,True,7598877480
105,123,96,95,114,93,14,90,137,87,True,7598852141
18,129,30,13,86,106,98,26,41,65,False,7598818545
46,85,69,33,72,61,120,20,26,12,True,7598796080
78,26,59,68,93,58,106,123,48,33,False,7598754228
58,26,89,78,47,29,39,123,33,41,True,7598719693
3,90,93,73,20,41,120,110,135,58,True,7598694153
14,12,119,90,5,41,19,20,110,22,True,7598661617
105,78,13,66,94,63,45,69,22,21,True,7598638830
72,21,26,45,19,33,86,1,49,65,True,7597094092
93,53,129,61,26,1,13,49,73,41,True,7597074047
93,14,45,46,112,13,65,41,33,19,True,7597010372
62,18,97,112,86,93,45,58,47,13,True,7596981962
128,2,94,26,123,106,105,32,120,20,True,7596953343
100,13,69,26,94,1,119,14,25,92,True,7596913447
43,25,49,26,19,23,9,72,41,112,True,7596869146
20,98,76,63,41,49,45,119,2,93,False,7596837360
90,6,96,47,84,72,16,93,22,119,False,7596810912
20,41,23,43,14,93,5,97,74,21,True,7596771797
76,20,96,86,73,21,100,48,19,13,True,7595401799
93,121,96,20,76,58,25,112,55,41,True,7595362627
98,5,25,4,123,112,21,60,1,47,True,7595325797
97,84,126,123,70,65,46,98,69,21,False,7595282024
120,26,129,95,85,65,81,1,20,102,True,7595249755
93,112,137,123,33,82,20,113,86,49,False,7594822437
98,137,26,66,1,72,45,29,86,114,False,7593285383
47,19,20,1,90,38,26,10,56,66,True,7593232730
23,128,19,98,1,29,56,26,93,66,True,7593199817
9,93,123,46,14,126,121,98,53,136,True,7593127672
34,2,40,66,46,93,26,48,97,105,False,7592763378
100,13,15,87,25,5,55,41,110,1,False,7592724379
98,100,138,16,4,58,21,2,77,106,True,7592680799
57,105,8,76,40,95,46,104,45,119,False,7590965810
74,121,41,2,45,47,93,26,58,62,False,7590911280
15,100,49,20,135,97,22,95,45,26,False,7590881584
114,29,26,41,123,47,14,20,112,69,False,7590853246
71,14,13,48,112,70,137,121,120,66,True,7590821180
114,105,120,13,63,48,65,39,100,15,True,7590781030
62,34,15,26,70,69,39,105,20,10,True,7589127585
82,46,60,26,33,112,83,48,126,135,True,7587167910
92,74,123,96,105,58,38,13,48,65,False,7587126775
